Species,Length,Sex,Quadrat,Interval,Year
Dteter,21,f,33,3,2015
Dteter,20,f,33,3,2015
Mimperfecta,8,f,33,3,2015
Plachrymosus,16,m,33,3,2015
Plachrymosus,15,m,33,3,2015
Pmoestus,17,f,33,3,2015
Pmoestus,16,m,33,3,2015
Dteter,19,f,34,3,2015
Mimperfecta,7.3,m,34,3,2015
Plachrymosus,18,f,34,3,2015
Plachrymosus,15,m,34,3,2015
Plachrymosus,17,f,34,3,2015
Scanadensis,12.5,f,34,3,2015
Prostratus,16.5,m,35,3,2015
Ainterstitialis,11.5,f,36,3,2015
Dteter,18,m,36,3,2015
Ghonestus,9,f,36,3,2015
Ghonestus,9,f,36,3,2015
Plachrymosus,16,f,36,3,2015
Plachrymosus,16.5,f,36,3,2015
Prostratus,17,m,36,3,2015
Padoxus,17,f,37,3,2015
Scanadensis,11,m,37,3,2015
Aferreum,7.5,f,38,3,2015
Cfucatus,17,f,39,3,2015
Csigillatus,15.5,m,39,3,2015
Csigillatus,14,m,39,3,2015
Csigillatus,17,f,39,3,2015
Slecontei,14,f,39,3,2015
Csigillatus,19,f,40,3,2015
Csigillatus,16.5,m,40,3,2015
Ptenuicolle,11.5,f,41,3,2015
Pmoestus,19,m,42,3,2015
Prostratus,15.5,m,43,3,2015
Cgoryi,22,f,44,3,2015
Slecontei,13,f,44,3,2015
Pmoestus,17,m,45,3,2015
Cemarginatus,13.5,m,46,3,2015
Cemarginatus,14,m,46,3,2015
Dteter,19,m,46,3,2015
Pangustatus,14,f,46,3,2015
Pmoestus,17.5,m,46,3,2015
Slecontei,14,f,47,3,2015
Padoxus,16,f,48,3,2015
Pmoestus,17.5,m,48,3,2015
Prostratus,17,m,48,3,2015
Slecontei,14,f,48,3,2015
Afidele,8,f,49,3,2015
Afidele,8,f,49,3,2015
Afidele,8,f,49,3,2015
Afidele,8,,49,3,2015
Afidele,8.5,,49,3,2015
Afidele,9,,49,3,2015
Amelanopus,12,m,49,3,2015
Pcaudicalis,15,f,49,3,2015
Pcaudicalis,13,f,49,3,2015
Pstygicus,15,m,49,3,2015
Cemarginatus,15.5,m,50,3,2015
Cemarginatus,15,f,50,3,2015
Cemarginatus,15,f,50,3,2015
Dteter,20,m,50,3,2015
Pcoracinus,15,m,50,3,2015
Pstygicus,17,f,50,3,2015
Pstygicus,15,m,50,3,2015
Slecontei,13,m,50,3,2015
Dpolitus,12,f,51,3,2015
Dteter,21,f,51,3,2015
Scanadensis,11,m,51,3,2015
Cemarginatus,15,f,53,3,2015
Cemarginatus,14,f,53,3,2015
Cemarginatus,13.5,m,53,3,2015
Cemarginatus,14,m,53,3,2015
Cemarginatus,14.5,m,53,3,2015
Cemarginatus,14,m,53,3,2015
Cemarginatus,15,m,53,3,2015
Cemarginatus,13.5,m,53,3,2015
Cemarginatus,14.5,m,53,3,2015
Cemarginatus,15,m,53,3,2015
Cgoryi,20.5,f,53,3,2015
Dpolitus,13.8,m,53,3,2015
Pmoestus,18.5,m,53,3,2015
Dteter,19,f,54,3,2015
Pmoestus,18,f,54,3,2015
Pmoestus,18.5,m,54,3,2015
prostratus,16.5,m,54,3,2015
prostratus,16.5,m,54,3,2015
Slecontei,15,f,54,3,2015
Naeneus,5,f,55,3,2015
Prostratus,16,m,55,3,2015
Cgoryi,20,m,56,3,2015
Cgoryi,23,f,56,3,2015
Dteter,21,m,56,3,2015
Dteter,19,m,56,3,2015
Plachrymosus,16.5,f,56,3,2015
Plachrymosus,17,f,56,3,2015
Pmoestus,18,m,56,3,2015
Pmoestus,18,m,56,3,2015
Pmoestus,17,m,56,3,2015
Pmoestus,18.5,f,56,3,2015
Prostratus,15,f,56,3,2015
Prostratus?,16.5,m,56,3,2015
Slecontei,13,f,56,3,2015
Slecontei,14,f,56,3,2015
Slecontei,16,f,56,3,2015
Cemarginatus,16,f,57,3,2015
Cemarginatus,13,m,57,3,2015
Cemarginatus,15,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,15,m,57,3,2015
Cemarginatus,13,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,13,m,57,3,2015
Cemarginatus,14,m,57,3,2015
Cemarginatus,16,m,57,3,2015
Dpolitus,13,f,57,3,2015
Dpolitus,13,m,57,3,2015
Dpolitus,13,m,57,3,2015
Pmoestus,16.5,m,57,3,2015
Pmoestus,17,m,57,3,2015
Pmoestus,17.5,m,57,3,2015
Pmoestus,17,m,57,3,2015
Pmoestus,18,m,57,3,2015
Pmoestus,18,m,57,3,2015
Pmoestus,18,m,57,3,2015
Pmoestus,17.5,m,57,3,2015
Pmoestus,17,m,57,3,2015
Pmoestus,17.5,m,57,3,2015
Pmutus,11,m,57,3,2015
Prostratus,16,m,57,3,2015
Prostratus,17,m,57,3,2015
Prostratus,17.5,m,57,3,2015
Ptristis,13,m,57,3,2015
Pangustatus,16,f,58,3,2015
Slecontei,14,f,58,3,2015
Slecontei,14,f,58,3,2015
Slecontei,15,f,58,3,2015
Slecontei,13.5,f,58,3,2015
Dteter,21,f,59,3,2015
Dteter,22,f,59,3,2015
Dteter,19,f,59,3,2015
Dteter,20,m,59,3,2015
Dteter,18,m,59,3,2015
Plachrymosus,16.5,f,59,3,2015
Plachrymosus,17,f,59,3,2015
Pmoestus,18.5,f,59,3,2015
Pmoestus,17,m,59,3,2015
Scanadensis,11.5,f,59,3,2015
Scanadensis,12,f,59,3,2015
Scanadensis,12,f,59,3,2015
Slecontei,14.5,f,59,3,2015
Slecontei,14,f,59,3,2015
Slecontei,14,f,59,3,2015
Slecontei,13,m,59,3,2015
Dteter,20,f,60,3,2015
Slecontei,14,f,60,3,2015
Cfucatus,15.8,f,61,3,2015
Dteter,19,m,61,3,2015
Pangustatus,15.5,f,61,3,2015
Pangustatus,15,f,61,3,2015
Pmoestus,17,m,61,3,2015
Pmoestus,17,m,61,3,2015
Pmoestus,18,f,61,3,2015
Prostratus,15,m,61,3,2015
Prostratus,16,m,61,3,2015
Scanadensis,11.2,m,61,3,2015
Scanadensis,12,f,61,3,2015
Dteter,20,f,62,3,2015
Dteter,19,f,62,3,2015
Dteter,18.5,m,62,3,2015
Scanadensis,12,f,62,3,2015
Scanadensis,12,f,62,3,2015
Csigillatus,17,m,64,3,2015
Dteter,12,f,64,3,2015
Scanadensis,11.5,m,64,3,2015
Slecontei,15,f,64,3,2015
Cfucatus,15,f,65,3,2015
Csigillatus,16,m,65,3,2015
Csigillatus,16,m,65,3,2015
Csigillatus,16,m,65,3,2015
Dpolitus,13.5,m,65,3,2015
Dteter,20,f,65,3,2015
Padoxus,15.5,f,65,3,2015
Pmoestus,17,m,65,3,2015
Scanadensis,11,m,65,3,2015
Scanadensis,12,m,65,3,2015
Scanadensis,12,f,65,3,2015
Slecontei,14,f,65,3,2015
Slecontei,14,m,65,3,2015
Cgoryi,21,f,1,4,2015
Cgoryi,22,f,1,4,2015
Csigillatus,16,m,1,4,2015
Dteter,18,f,1,4,2015
Dteter,20,f,1,4,2015
Padoxus,14,f,1,4,2015
Pstygicus,16,f,1,4,2015
Pstygicus,15,f,1,4,2015
Pstygicus,16,m,1,4,2015
Pstygicus,15,m,1,4,2015
Ptenuicolle,11,f,1,4,2015
Cemarginatus,13,f,2,4,2015
Cemarginatus,14,m,2,4,2015
Cgoryi,21,f,2,4,2015
Csigillatus,17.5,f,2,4,2015
Csigillatus,17,f,2,4,2015
Csigillatus,15,m,2,4,2015
Dteter,21,m,2,4,2015
Padoxus,15,f,2,4,2015
Pstygicus,16.5,m,2,4,2015
Cemarginatus,12.5,f,3,4,2015
Cemarginatus,12.5,f,3,4,2015
Cfucatus,16,f,3,4,2015
Cfucatus,15,m,3,4,2015
Cgoryi,21,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,22.5,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,21.5,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,21,f,3,4,2015
Cgoryi,21.5,m,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,19.5,m,3,4,2015
Cgoryi,20,m,3,4,2015
Cgoryi,21,m,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,23,f,3,4,2015
Cgoryi,20,m,3,4,2015
Cgoryi,20,m,3,4,2015
Cgoryi,20,m,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,23,f,3,4,2015
Cgoryi,23,f,3,4,2015
Cgoryi,22,f,3,4,2015
Cgoryi,20,m,3,4,2015
Cgoryi,20.5,m,3,4,2015
Cgoryi,22,m,3,4,2015
Csigillatus,15,m,3,4,2015
Csigillatus,16,m,3,4,2015
Dpolitus,12.5,m,3,4,2015
Dsculptilis,16.5,m,3,4,2015
Dteter,20,m,3,4,2015
Dteter,21,f,3,4,2015
Dteter,21,f,3,4,2015
Dteter,18,m,3,4,2015
Dteter,19,m,3,4,2015
Dteter,19,m,3,4,2015
Dteter,20,m,3,4,2015
Dteter,21,m,3,4,2015
Dteter,19.5,m,3,4,2015
Dteter,20,m,3,4,2015
Dteter,20,m,3,4,2015
Dteter,19.5,f,3,4,2015
Mcyanescens,15,m,3,4,2015
Naeneus,5,f,3,4,2015
Naeneus,5.5,f,3,4,2015
Padoxus,14.5,m,3,4,2015
Padoxus,15,f,3,4,2015
Padoxus,14,f,3,4,2015
Padoxus,15,f,3,4,2015
Pangustatus,15.5,f,3,4,2015
Pangustatus,14.5,f,3,4,2015
Pmoestus,19.5,f,3,4,2015
Pmoestus,17.5,m,3,4,2015
Pmoestus,19,f,3,4,2015
Pmoestus,17,m,3,4,2015
Pmoestus,17.5,m,3,4,2015
Ptenuicolle,11.5,f,3,4,2015
Ptristis,14,f,3,4,2015
Slecontei,14,f,3,4,2015
Sviduus,27,m,3,4,2015
Cgoryi,21,m,4,4,2015
Dteter,18,m,4,4,2015
Padoxus,14,m,4,4,2015
Padoxus,15,m,4,4,2015
Pcoracinus,16,m,4,4,2015
Pdiligendus,13,f,4,4,2015
Pstygicus,15,f,4,4,2015
Slecontei,13,m,4,4,2015
Slecontei,14,m,4,4,2015
Cemarginatus,16,f,5,4,2015
Cemarginatus,14,f,5,4,2015
Cemarginatus,13,m,5,4,2015
Cgoryi,20,f,5,4,2015
Cgoryi,21,f,5,4,2015
Cgoryi,22,f,5,4,2015
Csodalis,18,m,5,4,2015
Csodalis,16,m,5,4,2015
Csodalis,16.5,m,5,4,2015
Csodalis,18,f,5,4,2015
Dsculptilis,16.5,f,5,4,2015
Dsculptilis,17,m,5,4,2015
Dteter,18.5,m,5,4,2015
Phamiltoni,14.5,f,5,4,2015
Phamiltoni,14,f,5,4,2015
Pmoestus,17,f,5,4,2015
Pmoestus,18,f,5,4,2015
Pmoestus,18,f,5,4,2015
Pstygicus,16,m,5,4,2015
Pstygicus,16.5,m,5,4,2015
Pstygicus,17,f,5,4,2015
Pstygicus,16,f,5,4,2015
Pstygicus,16,f,5,4,2015
Pstygicus,17,f,5,4,2015
Pstygicus,16.5,f,5,4,2015
Csodalis,16.5,m,6,4,2015
Padoxus,15.5,f,6,4,2015
Cemarginatus,13.5,m,7,4,2015
Cemarginatus,14.5,m,7,4,2015
Cemarginatus,15.5,f,7,4,2015
Cgoryi,21,m,7,4,2015
Cgoryi,21,m,7,4,2015
Cgoryi,22,f,7,4,2015
Csigillatus,16,m,7,4,2015
Csigillatus,15.5,m,7,4,2015
Csigillatus,16,f,7,4,2015
Csodalis,16.5,f,7,4,2015
Naeneus,5,f,7,4,2015
Naeneus,5.5,f,7,4,2015
Padoxus,14,m,7,4,2015
Padoxus,15.5,m,7,4,2015
Plucublandus,13,f,7,4,2015
Plucublandus,12.5,f,7,4,2015
Pmoestus,18,f,7,4,2015
Scanadensis,12,f,7,4,2015
Cemarginatus,14.5,f,8,4,2015
Cemarginatus,13.5,m,8,4,2015
Csodalis,16.5,m,8,4,2015
Csodalis,17,m,8,4,2015
Csodalis,17,f,8,4,2015
Csodalis,19,f,8,4,2015
Padoxus,15,m,8,4,2015
Padoxus,15.5,m,8,4,2015
Cfucatus,16,f,9,4,2015
Cgoryi,22,f,9,4,2015
Cgoryi,22.5,f,9,4,2015
Csigillatus,15.5,m,9,4,2015
Dteter,18,m,9,4,2015
Padoxus,16,m,9,4,2015
Pangustatus,14,f,9,4,2015
Pangustatus,14,m,9,4,2015
Cemarginatus,14,m,10,4,2015
Cemarginatus,13,m,10,4,2015
Cfucatus,15.5,f,10,4,2015
Cfucatus,16,m,10,4,2015
Cgoryi,22,f,10,4,2015
Csigillatus,15,m,10,4,2015
Dteter,21,f,10,4,2015
Sviduus,33,f,10,4,2015
Cemarginatus,14,f,11,4,2015
Cfucatus,15.5,m,11,4,2015
Pmoestus,18,f,11,4,2015
prostratus,16,m,11,4,2015
Cemarginatus,13,m,12,4,2015
Cemarginatus,14,f,12,4,2015
Cemarginatus,14.5,m,12,4,2015
Cemarginatus,14,m,12,4,2015
Cemarginatus,14,m,12,4,2015
Cemarginatus,15,m,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,14,m,12,4,2015
Cemarginatus,14.5,m,12,4,2015
Cemarginatus,14,m,12,4,2015
Cemarginatus,14,m,12,4,2015
Cemarginatus,14.5,m,12,4,2015
Cemarginatus,14.5,m,12,4,2015
Cemarginatus,15,f,12,4,2015
Cemarginatus,15,m,12,4,2015
Cfucatus,16,f,12,4,2015
Cfucatus,15,f,12,4,2015
Cfucatus,16,m,12,4,2015
Cgoryi,22,f,12,4,2015
Cgoryi,22,f,12,4,2015
Cgoryi,22,f,12,4,2015
Cgoryi,21.5,f,12,4,2015
Cgoryi,21,f,12,4,2015
Cgoryi,21,f,12,4,2015
Cgoryi,21.5,f,12,4,2015
Cgoryi,20,f,12,4,2015
Cgoryi,21,m,12,4,2015
Cgoryi,21,m,12,4,2015
Cgoryi,21,m,12,4,2015
Cgoryi,21.5,m,12,4,2015
Cgoryi,21.5,f,12,4,2015
Csigillatus,15,m,12,4,2015
Csigillatus,16,m,12,4,2015
Csigillatus,17,m,12,4,2015
Csigillatus,17,m,12,4,2015
Csigillatus,16,m,12,4,2015
Csigillatus,17,f,12,4,2015
Csigillatus,16,m,12,4,2015
Dsculptilis,16.5,f,12,4,2015
Dteter,17,m,12,4,2015
Dteter,19,m,12,4,2015
Prostratus,16,m,12,4,2015
Prostratus,16,m,12,4,2015
Cgoryi,20.5,m,13,4,2015
Cgoryi,21.5,f,13,4,2015
Cgoryi,23,f,13,4,2015
Cgoryi,21,f,13,4,2015
Cgoryi,21,m,13,4,2015
Cgoryi,21,m,13,4,2015
Padoxus,15,m,13,4,2015
Plachrymosus,17,f,13,4,2015
Plachrymosus,15,f,13,4,2015
Pmoestus,17.5,m,13,4,2015
Ptenuicolle,11,f,14,4,2015
Afidele,8.5,f,17,4,2015
Afidele,9,f,17,4,2015
Afidele,9,f,17,4,2015
Afidele,9,f,17,4,2015
Pstygicus,14,m,17,4,2015
Pstygicus,14,m,17,4,2015
Dteter,20,f,18,4,2015
Cemarginatus,14,m,20,4,2015
Cemarginatus,14.8,m,20,4,2015
Cemarginatus,16,f,20,4,2015
Cgoryi,22,f,20,4,2015
Pstygicus,15,m,20,4,2015
Pstygicus,15,m,20,4,2015
Pstygicus,14,m,20,4,2015
Pstygicus,16,f,20,4,2015
Cfucatus,17,f,25,4,2015
Dteter,19,f,25,4,2015
Slecontei,14,f,25,4,2015
Slecontei,14,f,25,4,2015
Slecontei,15,m,25,4,2015
Cgoryi,21,f,26,4,2015
Cgoryi,20,m,26,4,2015
Padoxus,14,f,27,4,2015
Padoxus,14,f,27,4,2015
Ptenuicolle,11,m,27,4,2015
Slecontei,14,m,27,4,2015
Cemarginatus,14,f,28,4,2015
Csigillatus,17,f,28,4,2015
Padoxus,15,m,28,4,2015
Pmoestus,17.5,m,28,4,2015
Cemarginatus,15,f,29,4,2015
Cemarginatus,14,m,29,4,2015
Cemarginatus,13.5,m,29,4,2015
Cemarginatus,14,m,29,4,2015
Cemarginatus,14,m,29,4,2015
Cemarginatus,13.5,m,29,4,2015
Cgoryi,21,m,29,4,2015
Cgoryi,21,m,29,4,2015
Cgoryi,21,f,29,4,2015
Cgoryi,21,f,29,4,2015
Cgoryi,21,f,29,4,2015
Cgoryi,23.5,f,29,4,2015
Plachrymosus,15,m,29,4,2015
Pmoestus,18.5,m,29,4,2015
Cfucatus,16,f,30,4,2015
Cfucatus,14.5,m,30,4,2015
Cgoryi,20,f,30,4,2015
Cgoryi,22,f,30,4,2015
Cgoryi,23,f,30,4,2015
Cgoryi,21,f,30,4,2015
Dteter,18,m,30,4,2015
Padoxus,16,f,30,4,2015
Padoxus,16,m,30,4,2015
Padoxus,14,m,30,4,2015
Padoxus,16,m,30,4,2015
Plachrymosus,15,m,30,4,2015
Pmoestus,17,m,30,4,2015
Pmoestus,17.5,m,30,4,2015
Pmoestus,18,m,30,4,2015
Pmoestus,17,m,30,4,2015
Pmoestus,17,m,30,4,2015
Cemarginatus,14,f,32,4,2015
Cemarginatus,14,f,32,4,2015
Cemarginatus,15,f,32,4,2015
Cemarginatus,15,f,32,4,2015
Cemarginatus,14.5,f,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,13.5,m,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,15,m,32,4,2015
Cemarginatus,14,m,32,4,2015
Cemarginatus,14,m,32,4,2015
Cemarginatus,14,m,32,4,2015
Cemarginatus,13.5,m,32,4,2015
Cemarginatus,13.5,m,32,4,2015
Cfucatus,15.5,f,32,4,2015
Cfucatus,16,f,32,4,2015
Cfucatus,15,m,32,4,2015
Cfucatus,15,m,32,4,2015
Cgoryi,20,m,32,4,2015
Cgoryi,20,f,32,4,2015
Dteter,18,m,32,4,2015
Oparmatus,8,m,32,4,2015
Padoxus,16,m,32,4,2015
Pmoestus,18,m,32,4,2015
Pmoestus,18,m,32,4,2015
Ainterstitialis,10.5,m,33,4,2015
Ainterstitialis,11,f,33,4,2015
Cconvivus,16,m,33,4,2015
Cgoryi,23,f,33,4,2015
Cgoryi,21.5,m,33,4,2015
Dteter,21,f,33,4,2015
Dteter,20.5,m,33,4,2015
Padoxus,16,f,33,4,2015
Padoxus,16.5,f,33,4,2015
Pmoestus,17.5,m,33,4,2015
Ptristis,13.5,f,33,4,2015
Ainterstitialis,11.5,f,34,4,2015
Ainterstitialis,10.5,f,34,4,2015
Cgoryi,20,m,34,4,2015
Plachrymosus,16,f,34,4,2015
Ainterstitialis,10,m,35,4,2015
Ainterstitialis,10.8,f,35,4,2015
Cgoryi,22,f,35,4,2015
Pmoestus,18,m,35,4,2015
Pmutus,12,f,35,4,2015
Slecontei,14,f,35,4,2015
Agonum,8,f,36,4,2015
Ainterstitialis,10.5,f,36,4,2015
Cgoryi,22,f,36,4,2015
Plachrymosus,15,f,36,4,2015
Plachrymosus,15.5,f,36,4,2015
Cconvivus,16.5,m,39,4,2015
Padoxus,15,m,39,4,2015
Pstygicus,15.5,m,39,4,2015
Pstygicus,17,f,39,4,2015
Padoxus,15,m,40,4,2015
Pdiligendus,14,f,40,4,2015
Pdiligendus,14,f,40,4,2015
Prostratus,16.5,m,41,4,2015
Dteter,19,f,42,4,2015
Padoxus,15,f,42,4,2015
Plachrymosus,15.2,m,42,4,2015
Pmoestus,19,f,42,4,2015
Pmoestus,19,f,42,4,2015
Pmoestus,18,m,42,4,2015
Pmoestus,18,m,42,4,2015
Pmoestus,18,m,42,4,2015
Prostratus,16,f,42,4,2015
Prostratus,16,m,42,4,2015
Ptristis,13,m,43,4,2015
Pmoestus,18,m,44,4,2015
Pmoestus,17.5,f,44,4,2015
Prostratus,15,m,44,4,2015
Pcoracinus,16,m,45,4,2015
Pcoracinus,16,m,45,4,2015
Pcoracinus,17,m,45,4,2015
Pcoracinus,17,m,45,4,2015
Pcoracinus,16,m,45,4,2015
Pcoracinus,15,m,45,4,2015
Pcoracinus,17,m,45,4,2015
Pcoracinus,16,f,45,4,2015
Pcoracinus,17,f,45,4,2015
Pmoestus,18,f,45,4,2015
Pmoestus,18,f,45,4,2015
Pmoestus,18,m,45,4,2015
Pmoestus,18,f,45,4,2015
Pmoestus,18,f,45,4,2015
Cemarginatus,14.8,m,46,4,2015
Claticollis,16,f,46,4,2015
Claticollis,17,f,46,4,2015
Padoxus,15,f,46,4,2015
Padoxus,15,f,46,4,2015
Pcoracinus,15,m,46,4,2015
Pcoracinus,15.5,m,46,4,2015
Plachrymosus,15,m,46,4,2015
Pmoestus,17,m,46,4,2015
Pmoestus,18,m,46,4,2015
Pmoestus,18,m,46,4,2015
Pmoestus,20,m,46,4,2015
Pmoestus,17,m,46,4,2015
Pmoestus,18,f,46,4,2015
Pmoestus,18.5,f,46,4,2015
Pmoestus,17.5,f,46,4,2015
Pmoestus,19,f,46,4,2015
Pstygicus,15,f,46,4,2015
Pstygicus,15,m,46,4,2015
Pstygicus,15.5,m,46,4,2015
Scanadensis,12,f,46,4,2015
Scanadensis,11.5,f,46,4,2015
Pcoracinus,15,m,47,4,2015
Pdiligendus,13,m,47,4,2015
Ptenuicolle,13,f,47,4,2015
Cgoryi,22,f,48,4,2015
Cgoryi,22,f,48,4,2015
Plachrymosus,16,m,48,4,2015
Pmoestus,19,f,48,4,2015
prostratus,16.5,m,48,4,2015
Ainterstitialis,10,f,50,4,2015
Pcoracinus,15,f,50,4,2015
Dteter,20.5,m,51,4,2015
Plachrymosus,15,m,51,4,2015
prostratus,16,m,51,4,2015
Cemarginatus,14.5,f,53,4,2015
Cemarginatus,15,f,53,4,2015
Cemarginatus,15,f,53,4,2015
Cemarginatus,15,f,53,4,2015
Cemarginatus,15,f,53,4,2015
Cemarginatus,14.5,f,53,4,2015
Cemarginatus,14.5,f,53,4,2015
Cemarginatus,14.5,f,53,4,2015
Cemarginatus,15,f,53,4,2015
Cemarginatus,13.5,m,53,4,2015
Cemarginatus,14.5,m,53,4,2015
Cemarginatus,13.5,m,53,4,2015
Cemarginatus,13.5,m,53,4,2015
Cemarginatus,14,m,53,4,2015
Cemarginatus,14,m,53,4,2015
Cemarginatus,14.5,m,53,4,2015
Cemarginatus,14.5,m,53,4,2015
Pmoestus,19,f,53,4,2015
Pmoestus,18,f,53,4,2015
Pmoestus,18.5,f,53,4,2015
Pmoestus,18,m,53,4,2015
Pmoestus,19,m,53,4,2015
Ptristis,13,m,53,4,2015
Scanadensis,11.5,f,53,4,2015
Slecontei,14,f,53,4,2015
Dteter,21,m,54,4,2015
Dteter,20,f,54,4,2015
Padoxus,16,f,54,4,2015
Plachrymosus,17,f,54,4,2015
Pmoestus,18,m,54,4,2015
Pmoestus,18,f,54,4,2015
Pmoestus,17,m,54,4,2015
Prostratus,16.5,f,54,4,2015
Slecontei,14,f,54,4,2015
Cgoryi,23,f,55,4,2015
Cgoryi,21,f,55,4,2015
Cgoryi,21.5,m,55,4,2015
Plachrymosus,17,f,56,4,2015
Plachrymosus,15,m,56,4,2015
Pmoestus,18,m,56,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,14,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,15,f,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,14.5,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cemarginatus,15,m,57,4,2015
Cgoryi,22,f,57,4,2015
Csigillatus,16.5,m,57,4,2015
Dpolitus,13.5,m,57,4,2015
Dteter,20,m,57,4,2015
Dteter,20,m,57,4,2015
Dteter,21.5,m,57,4,2015
Dteter,18.5,m,57,4,2015
Dteter,19,f,57,4,2015
Padoxus,15,f,57,4,2015
Padoxus,16,f,57,4,2015
Pmoestus,17,f,57,4,2015
Pmoestus,17,f,57,4,2015
Pmoestus,17,f,57,4,2015
Pmoestus,17.5,f,57,4,2015
Pmoestus,17.5,f,57,4,2015
Pmoestus,17.5,f,57,4,2015
Pmoestus,18,f,57,4,2015
Pmoestus,18,f,57,4,2015
Pmoestus,18,f,57,4,2015
Pmoestus,18,f,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17,m,57,4,2015
Pmoestus,17.5,m,57,4,2015
Pmoestus,17.5,m,57,4,2015
Pmoestus,17.5,m,57,4,2015
Pmoestus,17.5,m,57,4,2015
Pmoestus,17.5,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16,m,57,4,2015
Pmoestus,16.5,m,57,4,2015
Pmoestus,16.5,m,57,4,2015
Pmoestus,16.5,m,57,4,2015
Scanadensis,11.5,f,57,4,2015
Cgoryi,20,f,58,4,2015
Cgoryi,21.5,f,58,4,2015
Padoxus,15,f,58,4,2015
Pmoestus,17.8,m,58,4,2015
Prostratus,15,m,58,4,2015
Cgoryi,21.5,m,59,4,2015
Dteter,21,f,59,4,2015
Padoxus,17,f,59,4,2015
Pmelanarius,17,m,59,4,2015
Pmoestus,18.5,f,59,4,2015
Pmoestus,18.5,m,59,4,2015
Prostratus,16,m,59,4,2015
Scanadensis,12,f,59,4,2015
Scanadensis,12,f,59,4,2015
Pmoestus,17.5,m,61,4,2015
Pmoestus,18.5,f,61,4,2015
Prostratus,14,m,61,4,2015
Scanadensis,12,f,61,4,2015
Scanadensis,11.8,m,61,4,2015
Scanadensis,12,f,62,4,2015
Csigillatus,15.5,m,64,4,2015
Slecontei,13.5,m,64,4,2015
Csigillatus,14.5,m,65,4,2015
Dteter,18,m,65,4,2015
Padoxus,14,m,65,4,2015
Padoxus,16,m,65,4,2015
Pmoestus,18,f,65,4,2015
Pmoestus,18,f,65,4,2015
Pmoestus,18,m,65,4,2015
Pmoestus,18,m,65,4,2015
Pmoestus,18,m,65,4,2015
Scanadensis,11.5,m,65,4,2015
Slecontei,15,f,65,4,2015
Afidele,8.5,,,4,2015
Afidele,9,,,4,2015
